id,company_id,sequence,tax_group_id,cash_basis_transition_account_id,country_id,create_uid,write_uid,type_tax_use,tax_scope,amount_type,tax_exigibility,name,description,invoice_label,amount,active,price_include,include_base_amount,is_base_affected,analytic,create_date,write_date,python_compute,python_applicable,l10n_in_reverse_charge
85,1,1,10,,104,1,1,purchase,service,percent,on_invoice,"{""en_US"": ""10.4% 195""}","{""en_US"": ""TDS @10.4% u/s 195""}","{""en_US"": ""TDS @10.4% u/s 195""}",-10.4000,f,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
86,1,1,10,,104,1,1,purchase,service,percent,on_invoice,"{""en_US"": ""15.6% 195""}","{""en_US"": ""TDS @15.6% u/s 195""}","{""en_US"": ""TDS @15.6% u/s 195""}",-15.6000,f,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
87,1,1,10,,104,1,1,purchase,service,percent,on_invoice,"{""en_US"": ""20.8% 195""}","{""en_US"": ""TDS @20.8% u/s 195""}","{""en_US"": ""TDS @20.8% u/s 195""}",-20.8000,f,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
88,1,1,10,,104,1,1,purchase,service,percent,on_invoice,"{""en_US"": ""31.2% 195""}","{""en_US"": ""TDS @31.2% u/s 195""}","{""en_US"": ""TDS @31.2% u/s 195""}",-31.2000,f,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
89,1,1,4,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""5% CESS S""}","{""en_US"": ""CESS 5%""}","{""en_US"": ""CESS 5%""}",5.0000,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
90,1,1,4,,104,1,1,none,,fixed,on_invoice,"{""en_US"": ""1.591% CESS S""}",,"{""en_US"": ""1591 PER THOUSAND""}",1.5910,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
91,1,1,4,,104,1,1,sale,,group,on_invoice,"{""en_US"": ""5%+1.591 CESS S""}","{""en_US"": ""CESS 5%+1.591""}","{""en_US"": ""CESS 5%+1.591""}",0.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
92,1,1,4,,104,1,1,sale,,code,on_invoice,"{""en_US"": ""21% or 4.170 CESS S""}","{""en_US"": ""CESS 21% or 4.170""}","{""en_US"": ""CESS 21% or 4.170""}",0.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result=base_amount * 0.21; tax=quantity * 4.17; result = tax if (tax > result) else result;,result = True,
93,1,1,6,,104,1,1,sale,,percent,on_invoice,"{""en_US"": ""0% Exempt""}","{""en_US"": ""Exempt""}","{""en_US"": ""Exempt""}",0.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
94,1,1,7,,104,1,1,sale,,percent,on_invoice,"{""en_US"": ""0%""}",,"{""en_US"": ""Nil Rated""}",0.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
95,1,1,8,,104,1,1,sale,,percent,on_invoice,"{""en_US"": ""0% NGST""}","{""en_US"": ""Non GST Supplies""}","{""en_US"": ""Non GST Supplies""}",0.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
96,1,1,3,,104,1,1,sale,,percent,on_invoice,"{""en_US"": ""0% IGST""}","{""en_US"": ""IGST 0%""}","{""en_US"": ""IGST 0%""}",0.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
97,1,1,3,,104,1,1,sale,,percent,on_invoice,"{""en_US"": ""1% IGST S""}","{""en_US"": ""IGST""}","{""en_US"": ""IGST 1%""}",1.0000,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
98,1,1,3,,104,1,1,sale,,percent,on_invoice,"{""en_US"": ""2% IGST""}","{""en_US"": ""IGST""}","{""en_US"": ""IGST 2%""}",2.0000,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
99,1,1,3,,104,1,1,sale,,percent,on_invoice,"{""en_US"": ""28% IGST S""}","{""en_US"": ""IGST""}","{""en_US"": ""IGST 28%""}",28.0000,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
100,1,1,3,,104,1,1,sale,,percent,on_invoice,"{""en_US"": ""18% IGST S""}","{""en_US"": ""IGST""}","{""en_US"": ""IGST 18%""}",18.0000,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
101,1,1,3,,104,1,1,sale,,percent,on_invoice,"{""en_US"": ""12% IGST S""}","{""en_US"": ""IGST""}","{""en_US"": ""IGST 12%""}",12.0000,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
102,1,1,3,,104,1,1,sale,,percent,on_invoice,"{""en_US"": ""5% IGST S""}","{""en_US"": ""IGST""}","{""en_US"": ""IGST 5%""}",5.0000,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
103,1,1,1,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""0.5% SGST S""}","{""en_US"": ""SGST""}","{""en_US"": ""SGST 0.5%""}",0.5000,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
104,1,1,2,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""0.5% CGST S""}","{""en_US"": ""CGST""}","{""en_US"": ""CGST 0.5%""}",0.5000,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
105,1,1,5,,104,1,1,sale,,group,on_invoice,"{""en_US"": ""1% GST S""}","{""en_US"": ""GST""}","{""en_US"": ""GST 1%""}",1.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
106,1,1,1,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""1% SGST S""}","{""en_US"": ""SGST ""}","{""en_US"": ""SGST 1%""}",1.0000,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
107,1,1,2,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""1% CGST S""}",,"{""en_US"": ""CGST 1%""}",1.0000,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
108,1,1,5,,104,1,1,sale,,group,on_invoice,"{""en_US"": ""2% GST S""}","{""en_US"": ""GST""}","{""en_US"": ""GST 2%""}",2.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
109,1,1,1,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""14% GST S""}","{""en_US"": ""SGST""}","{""en_US"": ""SGST 14%""}",14.0000,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
110,1,1,2,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""14% CGST S""}","{""en_US"": ""CGST""}","{""en_US"": ""CGST 14%""}",14.0000,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
111,1,1,5,,104,1,1,sale,,group,on_invoice,"{""en_US"": ""28% GST S""}","{""en_US"": ""GST""}","{""en_US"": ""GST 28%""}",28.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
112,1,1,1,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""9% SGST S""}","{""en_US"": ""SGST""}","{""en_US"": ""SGST 9%""}",9.0000,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
113,1,1,2,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""9% CGST S""}","{""en_US"": ""CGST""}","{""en_US"": ""CGST 9%""}",9.0000,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
114,1,1,5,,104,1,1,sale,,group,on_invoice,"{""en_US"": ""18% GST S""}","{""en_US"": ""GST""}","{""en_US"": ""GST 18%""}",18.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
115,1,1,1,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""6% SGST S""}","{""en_US"": ""SGST""}","{""en_US"": ""SGST 6%""}",6.0000,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
116,1,1,2,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""6% CGST S""}","{""en_US"": ""CGST""}","{""en_US"": ""CGST 6%""}",6.0000,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
117,1,1,5,,104,1,1,sale,,group,on_invoice,"{""en_US"": ""12% GST S""}","{""en_US"": ""GST""}","{""en_US"": ""GST 12%""}",12.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
118,1,1,1,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""2.5% SGST S""}","{""en_US"": ""SGST""}","{""en_US"": ""SGST 2.5%""}",2.5000,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
119,1,1,2,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""2.5% CGST S""}","{""en_US"": ""CGST""}","{""en_US"": ""CGST 2.5%""}",2.5000,t,f,t,f,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
120,1,0,5,,104,1,1,sale,,group,on_invoice,"{""en_US"": ""5% GST""}","{""en_US"": ""GST""}","{""en_US"": ""GST 5%""}",5.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
121,1,1,4,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""5% CESS P""}","{""en_US"": ""CESS""}","{""en_US"": ""CESS 5%""}",5.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
122,1,1,4,,104,1,1,none,,fixed,on_invoice,"{""en_US"": ""1.591% CESS P""}",,"{""en_US"": ""1591 PER THOUSAND""}",1.5910,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
123,1,1,4,,104,1,1,purchase,,group,on_invoice,"{""en_US"": ""5%+1.591 CESS P""}","{""en_US"": ""CESS 5%+1.591""}","{""en_US"": ""CESS 5%+1.591""}",0.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
124,1,1,4,,104,1,1,purchase,,code,on_invoice,"{""en_US"": ""21% or 4.170 CESS P""}","{""en_US"": ""CESS 21% or 4.170""}","{""en_US"": ""CESS 21% or 4.170""}",0.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result=base_amount * 0.21; tax=quantity * 4.17; result = tax if (tax > result) else result;,result = True,
125,1,1,6,,104,1,1,purchase,,percent,on_invoice,"{""en_US"": ""0% Exempt""}","{""en_US"": ""Exempt""}","{""en_US"": ""Exempt""}",0.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
126,1,1,7,,104,1,1,purchase,,percent,on_invoice,"{""en_US"": ""0%""}",,"{""en_US"": ""Nil Rated""}",0.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
127,1,1,3,,104,1,1,purchase,,percent,on_invoice,"{""en_US"": ""0% IGST""}","{""en_US"": ""IGST""}","{""en_US"": ""IGST 0%""}",0.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
128,1,1,3,,104,1,1,purchase,,percent,on_invoice,"{""en_US"": ""1% IGST P""}","{""en_US"": ""IGST""}","{""en_US"": ""IGST 1%""}",1.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
129,1,1,3,,104,1,1,purchase,,percent,on_invoice,"{""en_US"": ""2% IGST P""}","{""en_US"": ""IGST""}","{""en_US"": ""IGST 2%""}",2.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
130,1,1,3,,104,1,1,purchase,,percent,on_invoice,"{""en_US"": ""28% IGST P""}","{""en_US"": ""IGST""}","{""en_US"": ""IGST 28%""}",28.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
131,1,1,3,,104,1,1,purchase,,percent,on_invoice,"{""en_US"": ""18% IGST P""}","{""en_US"": ""IGST""}","{""en_US"": ""IGST 18%""}",18.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
132,1,1,3,,104,1,1,purchase,,percent,on_invoice,"{""en_US"": ""12% IGST P""}","{""en_US"": ""IGST""}","{""en_US"": ""IGST 12%""}",12.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
133,1,1,3,,104,1,1,purchase,,percent,on_invoice,"{""en_US"": ""5% IGST P""}","{""en_US"": ""IGST""}","{""en_US"": ""IGST 5%""}",5.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
134,1,1,1,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""0.5% SGST P""}","{""en_US"": ""SGST""}","{""en_US"": ""SGST 0.5%""}",0.5000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
135,1,1,2,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""0.5% CGST P""}","{""en_US"": ""CGST""}","{""en_US"": ""CGST 0.5%""}",0.5000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
136,1,1,5,,104,1,1,purchase,,group,on_invoice,"{""en_US"": ""1% GST P""}","{""en_US"": ""GST""}","{""en_US"": ""GST 1%""}",1.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
137,1,1,1,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""1% SGST P""}","{""en_US"": ""SGST""}","{""en_US"": ""SGST 1%""}",1.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
138,1,1,2,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""1% CGST P""}","{""en_US"": ""CGST""}","{""en_US"": ""CGST 1%""}",1.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
139,1,1,5,,104,1,1,purchase,,group,on_invoice,"{""en_US"": ""2% GST P""}","{""en_US"": ""GST""}","{""en_US"": ""GST 2%""}",2.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
140,1,1,1,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""14% SGST P""}","{""en_US"": ""SGST""}","{""en_US"": ""SGST 14%""}",14.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
141,1,1,2,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""14% CGST P""}","{""en_US"": ""CGST""}","{""en_US"": ""CGST 14%""}",14.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
142,1,1,5,,104,1,1,purchase,,group,on_invoice,"{""en_US"": ""28% GST""}","{""en_US"": ""GST""}","{""en_US"": ""GST 28%""}",28.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
143,1,1,1,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""9% SGST P""}","{""en_US"": ""SGST""}","{""en_US"": ""SGST 9%""}",9.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
144,1,1,2,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""9% CGST P""}","{""en_US"": ""CGST""}","{""en_US"": ""CGST 9%""}",9.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
145,1,1,5,,104,1,1,purchase,,group,on_invoice,"{""en_US"": ""18% GST P""}","{""en_US"": ""GST""}","{""en_US"": ""GST 18%""}",18.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
146,1,1,1,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""6% SGST P""}","{""en_US"": ""SGST""}","{""en_US"": ""SGST 6%""}",6.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
147,1,1,2,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""6% CGST P""}",,"{""en_US"": ""CGST 6%""}",6.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
148,1,1,5,,104,1,1,purchase,,group,on_invoice,"{""en_US"": ""12% GST P""}","{""en_US"": ""GST""}","{""en_US"": ""GST 12%""}",12.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
149,1,1,1,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""2.5% SGST P""}","{""en_US"": ""SGST""}","{""en_US"": ""SGST 2.5%""}",2.5000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
150,1,1,2,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""2.5% CGST P""}","{""en_US"": ""CGST""}","{""en_US"": ""CGST 2.5%""}",2.5000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
151,1,0,5,,104,1,1,purchase,,group,on_invoice,"{""en_US"": ""5% GST""}","{""en_US"": ""GST""}","{""en_US"": ""GST 5%""}",5.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,
152,1,1,4,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""5% CESS RC""}","{""en_US"": ""CESS""}","{""en_US"": ""CESS 5% RC""}",5.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
153,1,1,4,,104,1,1,none,,fixed,on_invoice,"{""en_US"": ""1.591% CESS RC""}",,"{""en_US"": ""1591 PER THOUSAND""}",1.5910,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
154,1,1,4,,104,1,1,purchase,,group,on_invoice,"{""en_US"": ""5%+1.591 CESS RC""}","{""en_US"": ""CESS 5%+1.591""}","{""en_US"": ""CESS 5%+1.591""}",0.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
155,1,1,4,,104,1,1,purchase,,code,on_invoice,"{""en_US"": ""21% or 4.170 CESS RC""}","{""en_US"": ""CESS 21% or 4.170""}","{""en_US"": ""CESS 21% or 4.170""}",0.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result=base_amount * 0.21; tax=quantity * 4.17; result = tax if (tax > result) else result;,result = True,t
156,1,1,3,,104,1,1,purchase,,percent,on_invoice,"{""en_US"": ""1% IGST RC""}","{""en_US"": ""IGST (RC)""}","{""en_US"": ""IGST 1%""}",1.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
157,1,1,3,,104,1,1,purchase,,percent,on_invoice,"{""en_US"": ""2% IGST RC""}","{""en_US"": ""IGST (RC)""}","{""en_US"": ""IGST 2%""}",2.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
158,1,1,3,,104,1,1,purchase,,percent,on_invoice,"{""en_US"": ""28% IGST RC""}","{""en_US"": ""IGST (RC)""}","{""en_US"": ""IGST 28%""}",28.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
159,1,1,3,,104,1,1,purchase,,percent,on_invoice,"{""en_US"": ""18% IGST RC""}","{""en_US"": ""IGST (RC)""}","{""en_US"": ""IGST 18%""}",18.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
160,1,1,3,,104,1,1,purchase,,percent,on_invoice,"{""en_US"": ""12% IGST RC""}","{""en_US"": ""IGST (RC)""}","{""en_US"": ""IGST 12%""}",12.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
161,1,1,3,,104,1,1,purchase,,percent,on_invoice,"{""en_US"": ""5% IGST RC""}","{""en_US"": ""IGST (RC)""}","{""en_US"": ""IGST 5%""}",5.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
162,1,1,1,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""0.5% SGST RC""}","{""en_US"": ""SGST (RC)""}","{""en_US"": ""SGST 0.5%""}",0.5000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
163,1,1,2,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""0.5% CGST RC""}","{""en_US"": ""CGST (RC)""}","{""en_US"": ""CGST 0.5%""}",0.5000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
164,1,1,5,,104,1,1,purchase,,group,on_invoice,"{""en_US"": ""1% GST RC""}","{""en_US"": ""GST (RC)""}","{""en_US"": ""GST 1%""}",1.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
165,1,1,1,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""1% SGST RC""}","{""en_US"": ""SGST (RC)""}","{""en_US"": ""SGST 1%""}",1.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
166,1,1,2,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""1% CGST RC""}","{""en_US"": ""CGST (RC)""}","{""en_US"": ""CGST 1%""}",1.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
167,1,1,5,,104,1,1,purchase,,group,on_invoice,"{""en_US"": ""2% GST RC""}","{""en_US"": ""GST (RC)""}","{""en_US"": ""GST 2%""}",2.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
168,1,1,1,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""14% SGST RC""}","{""en_US"": ""SGST (RC)""}","{""en_US"": ""SGST 14%""}",14.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
169,1,1,2,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""14% CGST RC""}","{""en_US"": ""CGST (RC)""}","{""en_US"": ""CGST 14%""}",14.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
170,1,1,5,,104,1,1,purchase,,group,on_invoice,"{""en_US"": ""28% GST RC""}","{""en_US"": ""GST (RC)""}","{""en_US"": ""GST 28%""}",28.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
171,1,1,1,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""9% SGST RC""}","{""en_US"": ""SGST (RC)""}","{""en_US"": ""SGST 9%""}",9.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
172,1,1,2,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""9% CGST RC""}","{""en_US"": ""CGST (RC)""}","{""en_US"": ""CGST 9%""}",9.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
173,1,1,5,,104,1,1,purchase,,group,on_invoice,"{""en_US"": ""18% GST RC""}","{""en_US"": ""GST (RC)""}","{""en_US"": ""GST 18%""}",18.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
174,1,1,1,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""6% SGST RC""}","{""en_US"": ""SGST (RC)""}","{""en_US"": ""SGST 6%""}",6.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
175,1,1,2,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""6% CGST RC""}","{""en_US"": ""CGST (RC)""}","{""en_US"": ""CGST 6%""}",6.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
176,1,1,5,,104,1,1,purchase,,group,on_invoice,"{""en_US"": ""12% GST RC""}","{""en_US"": ""GST (RC)""}","{""en_US"": ""GST 12%""}",12.0000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
177,1,1,1,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""2.5% SGST RC""}","{""en_US"": ""SGST (RC)""}","{""en_US"": ""SGST 2.5%""}",2.5000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
178,1,1,2,,104,1,1,none,,percent,on_invoice,"{""en_US"": ""2.5% CGST RC""}","{""en_US"": ""CGST (RC)""}","{""en_US"": ""CGST 2.5%""}",2.5000,t,f,f,t,,2024-04-18 07:47:52.331217,2024-04-18 07:47:52.331217,result = price_unit * 0.10,result = True,t
